Name,Time,Comparisons,Size
ExchangeSort,24.420562,5101675000,3000
ExchangeSort,24.075826,5106173500,3000
ExchangeSort,24.141057,5110672000,3000
ExchangeSort,24.073101,5115170500,3000
ExchangeSort,24.607527,5119669000,4000
ExchangeSort,60.475633,5127667000,4000
ExchangeSort,44.031295,5135665000,4000
ExchangeSort,43.419345,5143663000,4000
ExchangeSort,45.239828,5151661000,4000
ExchangeSort,43.878133,5159659000,4000
ExchangeSort,43.507485,5167657000,4000
ExchangeSort,43.392945,5175655000,4000
ExchangeSort,43.602678,5183653000,4000
ExchangeSort,43.932259,5191651000,4000
ExchangeSort,43.694869,5199649000,5000
ExchangeSort,69.126593,5212146500,5000
ExchangeSort,68.933621,5224644000,5000
ExchangeSort,69.095165,5237141500,5000
ExchangeSort,68.849393,5249639000,5000
ExchangeSort,69.580282,5262136500,5000
ExchangeSort,69.282059,5274634000,5000
ExchangeSort,69.203139,5287131500,5000
ExchangeSort,68.817056,5299629000,5000
ExchangeSort,68.971336,5312126500,5000
ExchangeSort,69.38284,5324624000,6000
ExchangeSort,100.934476,5342621000,6000
ExchangeSort,101.484616,5360618000,6000
ExchangeSort,102.383194,5378615000,6000
ExchangeSort,104.277499,5396612000,6000
ExchangeSort,101.436565,5414609000,6000
ExchangeSort,101.255746,5432606000,6000
ExchangeSort,101.536858,5450603000,6000
ExchangeSort,101.251766,5468600000,6000
ExchangeSort,103.221778,5486597000,6000
ExchangeSort,103.162064,5504594000,7000
ExchangeSort,137.886799,5529090500,7000
ExchangeSort,139.074379,5553587000,7000
ExchangeSort,138.930576,5578083500,7000
ExchangeSort,138.828398,5602580000,7000
ExchangeSort,138.153173,5627076500,7000
ExchangeSort,139.906468,5651573000,7000
ExchangeSort,138.153523,5676069500,7000
ExchangeSort,138.883224,5700566000,7000
ExchangeSort,137.891268,5725062500,7000
ExchangeSort,137.713732,5749559000,8000
ExchangeSort,181.779807,5781555000,8000
ExchangeSort,181.036277,5813551000,8000
ExchangeSort,181.199915,5845547000,8000
ExchangeSort,181.904683,5877543000,8000
ExchangeSort,181.783649,5909539000,8000
ExchangeSort,181.28142,5941535000,8000
ExchangeSort,182.854944,5973531000,8000
ExchangeSort,181.594309,6005527000,8000
ExchangeSort,181.623014,6037523000,8000
ExchangeSort,181.848392,6069519000,9000
ExchangeSort,234.953325,6110014500,9000
ExchangeSort,233.945236,6150510000,9000
ExchangeSort,233.231458,6191005500,9000
ExchangeSort,237.475224,6231501000,9000
ExchangeSort,233.364924,6271996500,9000
ExchangeSort,236.490671,6312492000,9000
ExchangeSort,235.933477,6352987500,9000
ExchangeSort,235.08721,6393483000,9000
ExchangeSort,233.96123,6433978500,9000
ExchangeSort,235.140081,6474474000,10000
ExchangeSort,294.418425,6524469000,10000
ExchangeSort,293.680831,6574464000,10000
ExchangeSort,295.769574,6624459000,10000
ExchangeSort,294.113148,6674454000,10000
ExchangeSort,293.043809,6724449000,10000
ExchangeSort,295.845492,6774444000,10000
ExchangeSort,291.897574,6824439000,10000
ExchangeSort,294.93085,6874434000,10000
ExchangeSort,294.672368,6924429000,10000
ExchangeSort,293.912146,6974424000,25000
ExchangeSort,1994.617892,7286911500,25000
ExchangeSort,1990.099789,7599399000,25000
ExchangeSort,1993.160933,7911886500,25000
ExchangeSort,1996.280812,8224374000,25000
ExchangeSort,2009.376331,8536861500,25000
ExchangeSort,1990.448088,8849349000,25000
ExchangeSort,1990.395497,9161836500,25000
ExchangeSort,1990.111243,9474324000,25000
ExchangeSort,1986.634195,9786811500,25000
ExchangeSort,1991.157046,10099299000,100
ExchangeSort,0.03115,10099303950,100
ExchangeSort,0.036108,10099308900,100
ExchangeSort,0.038902,10099313850,100
ExchangeSort,0.037575,10099318800,100
ExchangeSort,0.03946,10099323750,100
ExchangeSort,0.036108,10099328700,100
ExchangeSort,0.037784,10099333650,100
ExchangeSort,0.040019,10099338600,100
ExchangeSort,0.038273,10099343550,100
ExchangeSort,0.037644,10099348500,1000
ExchangeSort,3.687899,10099848000,1000
ExchangeSort,2.571207,10100347500,1000
ExchangeSort,3.360622,10100847000,1000
ExchangeSort,2.581613,10101346500,1000
ExchangeSort,3.250483,10101846000,1000
ExchangeSort,3.309918,10102345500,1000
ExchangeSort,2.60082,10102845000,1000
ExchangeSort,2.704743,10103344500,1000
ExchangeSort,2.629873,10103844000,1000
ExchangeSort,2.739455,10104343500,2000
ExchangeSort,11.027449,10106342500,2000
ExchangeSort,10.826656,10108341500,2000
ExchangeSort,10.183347,10110340500,2000
ExchangeSort,10.109874,10112339500,2000
ExchangeSort,10.153386,10114338500,2000
ExchangeSort,10.153106,10116337500,2000
ExchangeSort,13.533634,10118336500,2000
ExchangeSort,10.107291,10120335500,2000
ExchangeSort,10.347265,10122334500,2000
ExchangeSort,10.13809,10124333500,3000
ExchangeSort,24.042301,10128832000,3000
ExchangeSort,24.152791,10133330500,3000
ExchangeSort,24.10041,10137829000,3000
ExchangeSort,24.664378,10142327500,3000
ExchangeSort,24.136657,10146826000,3000
ExchangeSort,24.074289,10151324500,3000
ExchangeSort,24.120524,10155823000,3000
ExchangeSort,24.078269,10160321500,3000
ExchangeSort,24.105368,10164820000,3000
ExchangeSort,32.668817,10169318500,4000
ExchangeSort,43.517123,10177316500,4000
ExchangeSort,44.132355,10185314500,4000
ExchangeSort,43.695916,10193312500,4000
ExchangeSort,43.403211,10201310500,4000
ExchangeSort,43.715333,10209308500,4000
ExchangeSort,43.443999,10217306500,4000
ExchangeSort,43.844469,10225304500,4000
ExchangeSort,43.527879,10233302500,4000
ExchangeSort,43.402793,10241300500,4000
ExchangeSort,43.931561,10249298500,5000
ExchangeSort,68.588326,10261796000,5000
ExchangeSort,68.592028,10274293500,5000
ExchangeSort,70.922282,10286791000,5000
ExchangeSort,68.851628,10299288500,5000
ExchangeSort,68.939488,10311786000,5000
ExchangeSort,68.866155,10324283500,5000
ExchangeSort,69.434732,10336781000,5000
ExchangeSort,69.191196,10349278500,5000
ExchangeSort,69.080009,10361776000,5000
ExchangeSort,70.127488,10374273500,6000
ExchangeSort,100.584292,10392270500,6000
ExchangeSort,103.597384,10410267500,6000
ExchangeSort,100.262952,10428264500,6000
ExchangeSort,100.591416,10446261500,6000
ExchangeSort,101.440337,10464258500,6000
ExchangeSort,101.668578,10482255500,6000
ExchangeSort,101.857219,10500252500,6000
ExchangeSort,100.946349,10518249500,6000
ExchangeSort,100.868127,10536246500,6000
ExchangeSort,101.048248,10554243500,7000
ExchangeSort,137.822754,10578740000,7000
ExchangeSort,138.003155,10603236500,7000
ExchangeSort,138.552176,10627733000,7000
ExchangeSort,138.407046,10652229500,7000
ExchangeSort,137.700951,10676726000,7000
ExchangeSort,137.460487,10701222500,7000
ExchangeSort,138.896354,10725719000,7000
ExchangeSort,138.486665,10750215500,7000
ExchangeSort,138.034932,10774712000,7000
ExchangeSort,138.265897,10799208500,8000
ExchangeSort,181.510011,10831204500,8000
ExchangeSort,180.782125,10863200500,8000
ExchangeSort,180.734562,10895196500,8000
ExchangeSort,184.548525,10927192500,8000
ExchangeSort,180.859648,10959188500,8000
ExchangeSort,182.35488,10991184500,8000
ExchangeSort,181.167927,11023180500,8000
ExchangeSort,181.961394,11055176500,8000
ExchangeSort,180.627357,11087172500,8000
ExchangeSort,182.108969,11119168500,9000
ExchangeSort,233.173071,11159664000,9000
ExchangeSort,233.302208,11200159500,9000
ExchangeSort,234.18528,11240655000,9000
ExchangeSort,234.427211,11281150500,9000
ExchangeSort,233.651973,11321646000,9000
ExchangeSort,234.109992,11362141500,9000
ExchangeSort,235.579102,11402637000,9000
ExchangeSort,238.078653,11443132500,9000
ExchangeSort,237.328836,11483628000,9000
ExchangeSort,234.085128,11524123500,10000
ExchangeSort,293.843282,11574118500,10000
ExchangeSort,296.35694,11624113500,10000
ExchangeSort,294.260374,11674108500,10000
ExchangeSort,295.066761,11724103500,10000
ExchangeSort,292.583904,11774098500,10000
ExchangeSort,294.097713,11824093500,10000
ExchangeSort,293.55337,11874088500,10000
ExchangeSort,292.785466,11924083500,10000
ExchangeSort,310.346008,11974078500,10000
ExchangeSort,294.285796,12024073500,25000
ExchangeSort,1994.308006,12336561000,25000
ExchangeSort,1990.411561,12649048500,25000
ExchangeSort,2035.937808,12961536000,25000
ExchangeSort,1989.955008,13274023500,25000
ExchangeSort,1989.524018,13586511000,25000
ExchangeSort,1991.304552,13898998500,25000
ExchangeSort,1993.30711,14211486000,25000
ExchangeSort,1988.139065,14523973500,25000
ExchangeSort,2012.131291,14836461000,25000
ExchangeSort,1993.338119,15148948500,100
ExchangeSort,0.037504,15148953450,100
ExchangeSort,0.036387,15148958400,100
ExchangeSort,0.036946,15148963350,100
ExchangeSort,0.036248,15148968300,100
ExchangeSort,0.037715,15148973250,100
ExchangeSort,0.034431,15148978200,100
ExchangeSort,0.036108,15148983150,100
ExchangeSort,0.033384,15148988100,100
ExchangeSort,0.038552,15148993050,100
ExchangeSort,0.037505,15148998000,1000
ExchangeSort,3.460706,15149497500,1000
ExchangeSort,2.649987,15149997000,1000
ExchangeSort,2.585105,15150496500,1000
ExchangeSort,3.393867,15150996000,1000
ExchangeSort,2.735124,15151495500,1000
ExchangeSort,3.237562,15151995000,1000
ExchangeSort,2.62233,15152494500,1000
ExchangeSort,2.652712,15152994000,1000
ExchangeSort,2.54767,15153493500,1000
ExchangeSort,2.554235,15153993000,2000
ExchangeSort,10.256122,15155992000,2000
ExchangeSort,10.123633,15157991000,2000
ExchangeSort,10.106871,15159990000,2000
ExchangeSort,10.74955,15161989000,2000
ExchangeSort,10.313601,15163988000,2000
ExchangeSort,10.139138,15165987000,2000
ExchangeSort,10.189982,15167986000,2000
ExchangeSort,10.104915,15169985000,2000
ExchangeSort,10.137741,15171984000,2000
ExchangeSort,10.123005,15173983000,3000
ExchangeSort,24.141337,15178481500,3000
ExchangeSort,24.018975,15182980000,3000
ExchangeSort,24.366016,15187478500,3000
ExchangeSort,24.405127,15191977000,3000
ExchangeSort,24.150137,15196475500,3000
ExchangeSort,26.051775,15200974000,3000
ExchangeSort,24.11333,15205472500,3000
ExchangeSort,24.549838,15209971000,3000
ExchangeSort,24.591254,15214469500,3000
ExchangeSort,25.718492,15218968000,4000
ExchangeSort,43.82226,15226966000,4000
ExchangeSort,43.525783,15234964000,4000
ExchangeSort,43.814018,15242962000,4000
ExchangeSort,43.680272,15250960000,4000
ExchangeSort,43.532419,15258958000,4000
ExchangeSort,43.596532,15266956000,4000
ExchangeSort,43.640951,15274954000,4000
ExchangeSort,44.885453,15282952000,4000
ExchangeSort,43.820653,15290950000,4000
ExchangeSort,43.449517,15298948000,5000
ExchangeSort,69.231984,15311445500,5000
ExchangeSort,69.087272,15323943000,5000
ExchangeSort,69.888002,15336440500,5000
ExchangeSort,68.979088,15348938000,5000
ExchangeSort,68.978948,15361435500,5000
ExchangeSort,70.238186,15373933000,5000
ExchangeSort,68.972313,15386430500,5000
ExchangeSort,68.889272,15398928000,5000
ExchangeSort,68.803158,15411425500,5000
ExchangeSort,69.866281,15423923000,6000
ExchangeSort,100.762667,15441920000,6000
ExchangeSort,100.624311,15459917000,6000
ExchangeSort,100.763505,15477914000,6000
ExchangeSort,100.816723,15495911000,6000
ExchangeSort,101.634007,15513908000,6000
ExchangeSort,100.453619,15531905000,6000
ExchangeSort,102.306438,15549902000,6000
ExchangeSort,101.732203,15567899000,6000
ExchangeSort,103.895328,15585896000,6000
ExchangeSort,101.042381,15603893000,7000
ExchangeSort,137.984437,15628389500,7000
ExchangeSort,139.103993,15652886000,7000
ExchangeSort,137.556449,15677382500,7000
ExchangeSort,138.873306,15701879000,7000
ExchangeSort,140.824462,15726375500,7000
ExchangeSort,139.592323,15750872000,7000
ExchangeSort,139.369459,15775368500,7000
ExchangeSort,138.017821,15799865000,7000
ExchangeSort,138.046037,15824361500,7000
ExchangeSort,137.622519,15848858000,8000
ExchangeSort,181.157451,15880854000,8000
ExchangeSort,182.208772,15912850000,8000
ExchangeSort,181.098226,15944846000,8000
ExchangeSort,181.223451,15976842000,8000
ExchangeSort,180.776467,16008838000,8000
ExchangeSort,181.301255,16040834000,8000
ExchangeSort,180.534816,16072830000,8000
ExchangeSort,180.93389,16104826000,8000
ExchangeSort,180.607242,16136822000,8000
ExchangeSort,180.605915,16168818000,9000
ExchangeSort,236.763611,16209313500,9000
ExchangeSort,233.549655,16249809000,9000
ExchangeSort,234.610893,16290304500,9000
ExchangeSort,233.359268,16330800000,9000
ExchangeSort,234.487973,16371295500,9000
ExchangeSort,234.043712,16411791000,9000
ExchangeSort,234.354227,16452286500,9000
ExchangeSort,233.861915,16492782000,9000
ExchangeSort,235.689592,16533277500,9000
ExchangeSort,234.01843,16573773000,10000
ExchangeSort,292.611072,16623768000,10000
ExchangeSort,292.93723,16673763000,10000
ExchangeSort,295.27894,16723758000,10000
ExchangeSort,294.471224,16773753000,10000
ExchangeSort,293.733561,16823748000,10000
ExchangeSort,293.170222,16873743000,10000
ExchangeSort,292.653535,16923738000,10000
ExchangeSort,292.438494,16973733000,10000
ExchangeSort,293.283434,17023728000,10000
ExchangeSort,293.717986,17073723000,25000
ExchangeSort,1993.203745,17386210500,25000
ExchangeSort,2055.31988,17698698000,25000
ExchangeSort,2065.185799,18011185500,25000
ExchangeSort,1999.365981,18323673000,25000
ExchangeSort,1985.563179,18636160500,25000
ExchangeSort,1979.302048,18948648000,25000
ExchangeSort,2067.222021,19261135500,25000
ExchangeSort,2017.858904,19573623000,25000
ExchangeSort,2020.068472,19886110500,25000
ExchangeSort,2043.055961,20198598000,100
ExchangeSort,0.037924,20198602950,100
ExchangeSort,0.032057,20198607900,100
ExchangeSort,0.034012,20198612850,100
ExchangeSort,0.040648,20198617800,100
ExchangeSort,0.033873,20198622750,100
ExchangeSort,0.038622,20198627700,100
ExchangeSort,0.042045,20198632650,100
ExchangeSort,0.035898,20198637600,100
ExchangeSort,0.034781,20198642550,100
ExchangeSort,0.038203,20198647500,1000
ExchangeSort,2.885353,20199147000,1000
ExchangeSort,2.763689,20199646500,1000
ExchangeSort,2.602426,20200146000,1000
ExchangeSort,2.796026,20200645500,1000
ExchangeSort,3.186997,20201145000,1000
ExchangeSort,2.900718,20201644500,1000
ExchangeSort,3.789448,20202144000,1000
ExchangeSort,3.802509,20202643500,1000
ExchangeSort,2.675829,20203143000,1000
ExchangeSort,2.670521,20203642500,2000
ExchangeSort,10.436383,20205641500,2000
ExchangeSort,10.197875,20207640500,2000
ExchangeSort,10.972833,20209639500,2000
ExchangeSort,13.28004,20211638500,2000
ExchangeSort,10.585703,20213637500,2000
ExchangeSort,10.832383,20215636500,2000
ExchangeSort,12.085195,20217635500,2000
ExchangeSort,10.255004,20219634500,2000
ExchangeSort,10.244948,20221633500,2000
ExchangeSort,10.302357,20223632500,3000
ExchangeSort,25.216054,20228131000,3000
ExchangeSort,24.268238,20232629500,3000
ExchangeSort,24.342759,20237128000,3000
ExchangeSort,24.075337,20241626500,3000
ExchangeSort,24.194974,20246125000,3000
ExchangeSort,24.229197,20250623500,3000
ExchangeSort,27.010277,20255122000,3000
ExchangeSort,24.240022,20259620500,3000
ExchangeSort,24.124085,20264119000,3000
ExchangeSort,24.13994,20268617500,4000
ExchangeSort,43.656317,20276615500,4000
ExchangeSort,43.751022,20284613500,4000
ExchangeSort,43.759821,20292611500,4000
ExchangeSort,43.552952,20300609500,4000
ExchangeSort,43.94106,20308607500,4000
ExchangeSort,43.612666,20316605500,4000
ExchangeSort,43.401884,20324603500,4000
ExchangeSort,43.636412,20332601500,4000
ExchangeSort,43.76073,20340599500,4000
ExchangeSort,43.748856,20348597500,5000
ExchangeSort,69.841349,20361095000,5000
ExchangeSort,69.241761,20373592500,5000
ExchangeSort,68.770193,20386090000,5000
ExchangeSort,71.368219,20398587500,5000
ExchangeSort,69.505342,20411085000,5000
ExchangeSort,69.15893,20423582500,5000
ExchangeSort,68.799875,20436080000,5000
ExchangeSort,68.94738,20448577500,5000
ExchangeSort,68.93404,20461075000,5000
ExchangeSort,68.851697,20473572500,6000
ExchangeSort,102.769835,20491569500,6000
ExchangeSort,100.883701,20509566500,6000
ExchangeSort,102.08581,20527563500,6000
ExchangeSort,101.801347,20545560500,6000
ExchangeSort,101.683943,20563557500,6000
ExchangeSort,100.972051,20581554500,6000
ExchangeSort,100.406895,20599551500,6000
ExchangeSort,101.228089,20617548500,6000
ExchangeSort,100.79675,20635545500,6000
ExchangeSort,102.973003,20653542500,7000
ExchangeSort,138.708621,20678039000,7000
ExchangeSort,138.497491,20702535500,7000
ExchangeSort,137.664284,20727032000,7000
ExchangeSort,140.062285,20751528500,7000
ExchangeSort,138.983516,20776025000,7000
ExchangeSort,138.230907,20800521500,7000
ExchangeSort,140.894862,20825018000,7000
ExchangeSort,137.186011,20849514500,7000
ExchangeSort,138.499236,20874011000,7000
ExchangeSort,141.092513,20898507500,8000
ExchangeSort,181.800619,20930503500,8000
ExchangeSort,186.154316,20962499500,8000
ExchangeSort,181.390442,20994495500,8000
ExchangeSort,181.458817,21026491500,8000
ExchangeSort,183.933363,21058487500,8000
ExchangeSort,181.768074,21090483500,8000
ExchangeSort,180.695172,21122479500,8000
ExchangeSort,183.335103,21154475500,8000
ExchangeSort,180.786524,21186471500,8000
